user_id,item_id,rating,user_idx,item_idx
179758802,Dota 2,10.0,2121,52
286084810,Dying Light,5.0,2396,18
193486352,Magic Duels,10.0,1305,474
44866715,PAYDAY 2,4.0,193,109
44472980,Mortal Kombat Komplete Edition,4.0,1936,439
161816812,Grand Theft Auto V,1.0,3900,4
99264709,Counter-Strike Global Offensive,10.0,1916,54
62858973,Portal 2,1.0,1089,22
232047954,Unturned,10.0,753,74
264438536,Blender 2.76b,1.0,1806,911
80494893,Dota 2,10.0,3435,52
58431944,Farming Simulator 15,5.0,2902,483
191480137,Dota 2,10.0,219,52
194893507,Counter-Strike Global Offensive,10.0,722,54
199908506,F.E.A.R. Online,4.0,4272,1303
137451490,ARK Survival Evolved,10.0,4537,50
207718097,Grand Theft Auto V,6.0,3653,4
91736333,Garry's Mod,10.0,1047,68
138725344,Left 4 Dead 2,3.0,3979,6
748719,Counter-Strike Global Offensive,10.0,2119,54
73721802,Fallout New Vegas,5.0,3365,203
23672423,Counter-Strike Source,10.0,2153,49
80189887,Mount & Blade Warband,10.0,1524,72
203387556,One Finger Death Punch,6.0,726,377
92663477,Clicker Heroes,4.0,1343,371
101690993,Saints Row IV,3.0,558,35
1936551,Castle Crashers,4.0,2050,73
129117376,Risk of Rain,2.0,3188,302
105159791,Garry's Mod,1.0,3101,68
163712958,Borderlands The Pre-Sequel,3.0,4418,243
33995654,Rome Total War,5.0,2315,282
102268574,Jagged Alliance - Back in Action,2.0,2733,217
56789999,Garry's Mod,10.0,4405,68
76032287,Counter-Strike Global Offensive,10.0,3945,54
142408262,Dota 2,10.0,1238,52
200673341,Counter-Strike Global Offensive,10.0,4168,54
19668647,Battlefield Bad Company 2,10.0,3602,107
10599862,Empire Total War,2.0,3041,106
62705916,Victoria II,2.0,2443,464
62985928,Chuzzle Deluxe,3.0,243,350
36791999,Call of Duty Black Ops - Multiplayer,3.0,1093,48
66615366,Torchlight II,6.0,1149,116
226095399,Fallout New Vegas,10.0,1579,203
201495555,OMSI 2,10.0,3577,878
75366244,Counter-Strike Source,5.0,1651,49
92842809,Terraria,10.0,895,98
71527252,Rocksmith 2014,8.0,2129,529
173046677,Tom Clancy's Ghost Recon Phantoms - NA,10.0,2308,204
99713453,Mount & Blade Warband,10.0,3524,72
128790593,Borderlands 2,2.0,105,127
156297441,Fallout New Vegas,10.0,928,203
1936551,Game Dev Tycoon,3.0,2050,363
138581545,Bastion,3.0,4270,43
117531196,Endless Legend,1.0,255,200
48386574,Cities XL 2012,9.0,4325,786
80779496,DARK SOULS II Scholar of the First Sin,2.0,644,410
121573188,Counter-Strike Global Offensive,10.0,4181,54
72989129,Mount & Blade,1.0,1016,714
215409870,Dota 2,10.0,3851,52
234108053,Garry's Mod,4.0,507,68
74157312,Portal 2,10.0,1671,22
50744279,Total War ROME II - Emperor Edition,10.0,677,111
80145435,Risen 2 - Dark Waters,4.0,2346,160
164608800,Blacklight Retribution,10.0,960,404
163281091,PAYDAY 2,10.0,2282,109
55522584,Call of Duty Black Ops - Multiplayer,4.0,1351,48
12860805,Call of Duty Black Ops - Multiplayer,4.0,2302,48
154533830,Warframe,2.0,4624,250
59825286,Cities XL Platinum,1.0,3875,1258
304224083,Warface,10.0,2745,267
92842632,Dungeon Defenders,5.0,31,105
11300897,Half-Life 2,1.0,4553,37
100096071,Far Cry 3,2.0,4147,11
50553129,Crusader Kings II,3.0,1546,301
160299889,The Elder Scrolls V Skyrim,4.0,2366,0
178269176,Call of Duty Ghosts - Multiplayer,10.0,339,427
154230933,Interstellar Marines,2.0,4415,1332
137588230,Arma 2 DayZ Mod,4.0,3768,1247
138725344,Counter-Strike Global Offensive,5.0,3979,54
197406178,DRAGON BALL XENOVERSE,3.0,989,211
173649791,Counter-Strike Global Offensive,2.0,4125,54
178418547,Unturned,10.0,2530,74
119239620,Total War ATTILA,1.0,4027,199
180789959,The Elder Scrolls V Skyrim,1.0,71,0
21539893,Middle-earth Shadow of Mordor,1.0,3078,24
175150816,DayZ,3.0,2083,36
102825821,Fight The Dragon,1.0,311,405
41883322,Aliens vs. Predator,1.0,80,190
25337857,Counter-Strike Global Offensive,10.0,1393,54
44314169,The Sims(TM) 3,1.0,3915,100
2083767,Defense Grid The Awakening,2.0,1166,75
66530362,Mass Effect,3.0,2303,171
234108053,Counter-Strike,1.0,507,71
64079170,Alien Swarm,2.0,2564,460
306971738,The Elder Scrolls IV Oblivion ,10.0,1691,97
91871147,Dark Souls Prepare to Die Edition,10.0,2506,295
202195289,Unturned,10.0,3631,74
24919113,Counter-Strike,10.0,4285,71
117531196,Firefall,2.0,255,322
257989791,Transformice,8.0,4450,484
58297398,Counter-Strike Global Offensive,3.0,3560,54
42648631,Football Manager 2013,10.0,4463,251
121615038,Football Manager 2015,5.0,785,229
164805863,Car Mechanic Simulator 2014,3.0,1250,774
217099682,Unturned,1.0,852,74
133378280,Grand Theft Auto V,8.0,4434,4
4824107,Dota 2,3.0,1552,52
151256632,Viscera Cleanup Detail,2.0,3280,1184
220680498,Time Clickers,3.0,2628,737
17017968,Counter-Strike Source,2.0,1877,49
120852852,Dota 2,10.0,3513,52
33300480,Half-Life 2 Episode One,10.0,717,281
86469479,Overlord Raising Hell,2.0,1747,894
23608098,Call of Duty Advanced Warfare,1.0,2522,414
75639638,Football Manager 2014,4.0,978,252
122026623,The Darkness II,1.0,977,472
113268833,Garry's Mod,10.0,3677,68
217680215,Counter-Strike Global Offensive,3.0,2224,54
37829487,Left 4 Dead 2,4.0,3324,6
160887309,Don't Starve,5.0,4398,122
276234796,A.V.A - Alliance of Valiant Arms,10.0,4030,257
26027937,Counter-Strike Source,5.0,4176,49
42029670,X-COM UFO Defense,10.0,1739,738
94110492,Crusader Kings II,10.0,2066,301
40212239,Fallout 4,5.0,3321,1
84455820,Renowned Explorers International Society,3.0,499,518
206014489,Age of Empires II HD Edition,10.0,927,44
117022366,Counter-Strike Global Offensive,8.0,4139,54
110899658,Zuma's Revenge,2.0,1728,882
101690993,Assassin's Creed II,4.0,558,14
238700575,Unturned,10.0,3223,74
15196746,Black Mesa,1.0,1764,634
182726567,Unturned,10.0,4524,74
66950079,Farming Simulator 15,2.0,622,483
42005897,Football Manager 2012,5.0,210,228
81170946,PlanetSide 2,3.0,3914,151
70778973,DmC Devil May Cry,2.0,1847,851
145243748,Batman Arkham City GOTY,2.0,1341,27
192538478,Team Fortress 2,2.0,1077,51
112199961,Rocket League,1.0,3574,13
181002117,Euro Truck Simulator 2,10.0,3892,258
49342564,Total War ATTILA,3.0,1850,199
82046939,Call of Duty Black Ops II - Multiplayer,7.0,681,128
203222843,Counter-Strike Global Offensive,10.0,733,54
35039277,Chivalry Medieval Warfare,2.0,2046,237
115167911,Unturned,2.0,3000,74
293488473,Counter-Strike Global Offensive,10.0,3358,54
47384303,StarDrive,2.0,4645,582
48984341,Half-Life 2 Deathmatch,10.0,1714,164
49050405,Age of Empires III Complete Collection,2.0,4396,334
62878249,Call to Arms,1.0,939,686
18074031,H1Z1,3.0,2287,336
54212914,Path of Exile,5.0,4041,309
281535206,Terraria,4.0,4058,98
264500948,Half-Life 2,3.0,1902,37
101142088,HAWKEN,7.0,2491,382
77870593,Men of War,1.0,143,143
74855005,Sid Meier's Civilization V,10.0,3198,120
161811523,Unturned,4.0,1231,74
130312302,Dishonored,3.0,2353,466
99711581,Team Fortress 2,1.0,4622,51
55763270,Call of Duty Modern Warfare 2,10.0,2785,47
49342564,XCOM Enemy Unknown,2.0,1850,138
61070572,Garry's Mod,3.0,3906,68
112763045,Half-Life,2.0,4587,235
136495026,Crusader Kings II,10.0,397,301
232879561,BioShock Infinite,4.0,2508,270
130470206,Path of Exile,10.0,3831,309
56256991,Dota 2,10.0,129,52
55367062,BioShock Infinite,3.0,2204,270
32102983,The Elder Scrolls V Skyrim,10.0,2485,0
10599862,Dark Souls Prepare to Die Edition,2.0,3041,295
156426681,Left 4 Dead 2,10.0,4374,6
95695156,Portal 2,2.0,731,22
107124497,The Witcher 2 Assassins of Kings Enhanced Edition,2.0,4660,193
29239329,Mount & Blade Warband,2.0,1242,72
59925638,Borderlands 2,10.0,3968,127
33071192,Counter-Strike Source,10.0,916,49
81746734,Loadout,10.0,1917,369
62985928,The Wizard's Pen,2.0,243,352
101690993,The Elder Scrolls V Skyrim,10.0,558,0
80250756,Resident Evil 6 / Biohazard 6,10.0,1472,286
13646256,Blood Bowl Legendary Edition,7.0,1170,731
58618147,"Warhammer 40,000 Dawn of War II",2.0,2131,177
82020006,Call of Duty 4 Modern Warfare,1.0,559,549
176929122,Dota 2,10.0,874,52
183315077,Assassin's Creed II,3.0,2162,14
116482142,Alan Wake,1.0,4179,178
160928826,Plants vs. Zombies Game of the Year,10.0,2280,294
144347801,Unturned,10.0,126,74
44314169,DARK SOULS II,4.0,3915,222
65958466,Chivalry Medieval Warfare,3.0,162,237
48386574,The Witcher 2 Assassins of Kings Enhanced Edition,4.0,4325,193
66650717,Supreme Commander 2,3.0,1780,289
36557643,Kerbal Space Program,1.0,2897,239
7440594,Far Cry 3,1.0,447,11
163432200,Grand Theft Auto IV,2.0,4299,374
76027799,Call of Duty Modern Warfare 2 - Multiplayer,7.0,2819,46
55776971,Call of Duty Modern Warfare 2 - Multiplayer,3.0,1162,46
218323237,Tomb Raider,6.0,5,53
149689548,Serious Sam HD The Second Encounter,10.0,517,278
13565651,Borderlands 2,6.0,546,127
102921672,Borderlands 2,1.0,1082,127
205730271,Castle Crashers,10.0,1432,73
187877855,Unturned,10.0,1221,74
36546868,Battlefield Bad Company 2,1.0,1008,107
107977716,Royal Quest,6.0,1538,847
121884238,Blacklight Retribution,1.0,4577,404
27944300,Dark Messiah of Might & Magic Single Player,10.0,4145,247
174585005,Unturned,2.0,529,74
51557405,Metro Last Light,1.0,2178,462
131227682,Call of Duty Modern Warfare 2,2.0,1072,47
159411437,Left 4 Dead 2,10.0,3736,6
89226643,Total War SHOGUN 2,10.0,2643,192
95084569,Outlast,5.0,3234,316
17530772,Mass Effect 2,1.0,2609,196
81943620,Risk of Rain,1.0,4706,302
117657402,Sid Meier's Civilization V,5.0,2741,120
26122540,Counter-Strike Source,1.0,3,49
53245953,Audiosurf,1.0,2752,95
96588736,Fallout 4,8.0,1741,1
75155353,Robocraft,8.0,3637,129
45974860,Euro Truck Simulator 2,4.0,613,258
994489,Counter-Strike,10.0,4530,71
95181268,War Thunder,7.0,2636,144
46585543,Dota 2,2.0,1248,52
66255019,Fable III,3.0,1385,207
241210827,Garry's Mod,2.0,4258,68
160922242,Half-Life 2 Episode Two,1.0,444,280
182771524,MicroVolts Surge,9.0,3389,1200
143643478,Synergy,3.0,1834,655
120106834,Empire Total War,10.0,786,106
76787637,Dota 2,10.0,1911,52
112763045,Portal 2,2.0,4587,22
46055854,Call of Duty Modern Warfare 2 - Multiplayer,2.0,1460,46
59825286,Anno 2070,7.0,3875,202
285883244,Counter-Strike Global Offensive,10.0,1800,54
81746734,HAWKEN,7.0,1917,382
17352311,Counter-Strike,10.0,2097,71
80394189,IL-2 Sturmovik Cliffs of Dover,10.0,2585,688
64319625,Left 4 Dead 2,5.0,4152,6
76296787,Tabletop Simulator,10.0,1779,658
51557405,Stacking,1.0,2178,78
195322037,RACE 07,10.0,676,602
44482198,Total War SHOGUN 2,6.0,279,192
135865220,Kerbal Space Program,10.0,2281,239
162068651,Amnesia A Machine for Pigs,1.0,2020,945
65754991,BioShock Infinite,1.0,2881,270
119310413,Mirror's Edge,4.0,1372,20
32644336,Sleeping Dogs,2.0,2515,33
150789931,Sid Meier's Civilization V,3.0,1258,120
222008249,The Expendabros,3.0,3229,538
62878249,Call of Duty Modern Warfare 3 - Multiplayer,1.0,939,134
181453879,Terraria,2.0,872,98
68316900,The Witcher Enhanced Edition,4.0,309,197
88775181,Rocket League,2.0,2727,13
172381385,Unturned,3.0,3626,74
110304379,Team Fortress 2,1.0,1998,51
160673726,Total War ROME II - Emperor Edition,4.0,908,111
170947678,Euro Truck Simulator 2,10.0,2459,258
92276000,Counter-Strike Global Offensive,4.0,4673,54
64369759,LEGO Jurassic World,2.0,66,187
159411437,Counter-Strike Global Offensive,2.0,3736,54
164511211,Counter-Strike,2.0,774,71
47457723,Gnomoria,2.0,4435,1286
94110492,The Elder Scrolls V Skyrim,3.0,2066,0
54194546,METAL GEAR SOLID V GROUND ZEROES,2.0,320,411
302228798,Mitos.is The Game,10.0,1138,256
145867654,Dota 2,10.0,2137,52
59005471,Terraria,7.0,2299,98
105736077,Team Fortress 2,1.0,634,51
75240572,Call of Duty Black Ops,5.0,3720,135
78671103,Infestation Survivor Stories,7.0,2266,507
192503967,The Binding of Isaac Rebirth,3.0,3907,263
81556495,Left 4 Dead 2,2.0,788,6
47384303,XCOM Enemy Unknown,2.0,4645,138
51300149,Aliens Colonial Marines,2.0,1188,511
871990,Counter-Strike Source,10.0,4075,49
95181268,Supreme Commander 2,9.0,2636,289
257724052,Dota 2,8.0,2676,52
230031062,Counter-Strike Global Offensive,10.0,3064,54
58897206,Football Manager 2010,10.0,2086,329
2083767,War of the Roses,1.0,1166,308
228302915,Counter-Strike Global Offensive,3.0,119,54
297620161,Tom Clancy's Ghost Recon Phantoms - NA,2.0,3674,204
27169419,Battlefield Bad Company 2,2.0,3651,107
80604456,Terraria,8.0,4337,98
97069030,War Thunder,10.0,562,144
51557405,Deus Ex Human Revolution,2.0,2178,23
172434236,Football Manager 2014,10.0,2545,252
157095466,Counter-Strike Global Offensive,10.0,2212,54
33622085,Age of Chivalry,10.0,2107,689
65117175,Cloud Chamber,3.0,16,77
86469479,Grim Dawn,2.0,1747,478
155624237,The Elder Scrolls V Skyrim,10.0,3762,0
59925638,Tom Clancy's Splinter Cell Conviction,3.0,3968,375
130280718,Unturned,1.0,92,74
18036199,Left 4 Dead 2,1.0,1268,6
95181268,The Mighty Quest For Epic Loot,5.0,2636,448
95037089,Fallout 4,2.0,3590,1
218451030,Counter-Strike Global Offensive,10.0,2568,54
135400225,Cities Skylines,4.0,4763,155
136135322,Rust,2.0,580,157
200059104,Counter-Strike Global Offensive,10.0,2931,54
242523654,PAYDAY 2,2.0,2229,109
81943620,APB Reloaded,4.0,4706,324
49342564,Total War SHOGUN 2,6.0,1850,192
22605909,Counter-Strike,10.0,1480,71
42061089,Borderlands 2,5.0,127,127
64261708,Assassin's Creed II,5.0,2920,14
111044780,Counter-Strike Global Offensive,1.0,618,54
80250756,Total War SHOGUN 2,1.0,1472,192
227811695,Dota 2,10.0,2003,52
58252208,Indiana Jones and the Last Crusade,2.0,1475,834
39146470,Half-Life 2 Episode One,8.0,4644,281
69180564,Call of Duty Modern Warfare 3 - Multiplayer,10.0,2755,134
30172489,Call of Duty Modern Warfare 3,3.0,2476,159
45617627,Far Cry 3,2.0,2460,11
51941260,Fallout New Vegas,10.0,3074,203
16084897,Overlord,2.0,2794,1054
189191657,Unturned,1.0,46,74
133964193,Dota 2,10.0,3160,52
44156169,Call of Duty Modern Warfare 2 - Multiplayer,2.0,2436,46
163972488,Rust,9.0,4248,157
168771588,Counter-Strike Global Offensive,10.0,3283,54
22301321,Dead Island,1.0,1964,130
81943620,NARUTO SHIPPUDEN Ultimate Ninja STORM Revolution,1.0,4706,700
79017735,Counter-Strike Global Offensive,10.0,2146,54
51085779,War Thunder,1.0,1592,144
77830706,Primal Carnage,10.0,568,551
53875128,Assassin's Creed II,4.0,2,14
141682250,Team Fortress 2,10.0,2408,51
243801291,Red Crucible Firestorm,2.0,4560,639
62878249,Fallout 4,4.0,939,1
210170887,Counter-Strike Global Offensive,10.0,3433,54
69009454,Team Fortress 2,10.0,595,51
61439397,Call of Duty Modern Warfare 2 - Multiplayer,10.0,3886,46
95440541,Call of Duty Modern Warfare 3 - Multiplayer,10.0,178,134
93882483,Left 4 Dead 2,5.0,2440,6
199568480,Call of Duty Black Ops II - Multiplayer,10.0,1609,128
33622085,EVE Online,1.0,2107,126
90571509,Killing Floor,10.0,4034,299
33622085,Dead Island Epidemic,2.0,2107,643
1936551,Octodad Dadliest Catch,3.0,2050,572
11149819,Counter-Strike Source,2.0,3635,49
39322716,Batman Arkham City GOTY,5.0,2845,27
264198760,Survarium,7.0,4335,534
133378280,Arma 3,7.0,4434,142
58931437,BioShock,6.0,4282,186
97614578,Team Fortress 2,1.0,2700,51
26802825,Saints Row The Third,2.0,107,10
151943497,RIFT,5.0,4228,433
94110492,Sleeping Dogs,1.0,2066,33
198346312,Borderlands 2,7.0,106,127
80630217,The Lord of the Rings Online,2.0,2744,292
161659407,Sid Meier's Civilization IV,3.0,2187,259
231255153,Unturned,3.0,3218,74
134322141,Call of Duty Black Ops,1.0,3663,135
80630217,Unturned,3.0,2744,74
61823081,XCOM Enemy Unknown,10.0,4390,138
116564064,Portal 2,1.0,4744,22
19586574,Counter-Strike Global Offensive,2.0,78,54
138581545,BookWorm Adventures Volume 2,2.0,4270,768
172518437,Grand Theft Auto V,8.0,3771,4
24858005,Call of Duty Black Ops,1.0,3949,135
117488479,Dota 2,10.0,3778,52
123101539,Kingdoms of Amalur Reckoning,2.0,1342,473
26762388,Saints Row 2,3.0,4001,458
95084569,Hitman Absolution,4.0,3234,161
279965238,WARMODE,10.0,3407,434
146145063,Dishonored,1.0,2397,466
175948419,Dota 2,2.0,3918,52
77214425,Dota 2,4.0,4193,52
32847394,The Witcher 2 Assassins of Kings Enhanced Edition,2.0,3446,193
92294160,Zombie Panic Source,10.0,4348,307
58768356,Magic The Gathering - Duels of the Planeswalkers,1.0,343,395
105736077,Garry's Mod,10.0,634,68
233479846,Counter-Strike Global Offensive,10.0,1548,54
81170946,Star Wars Dark Forces,1.0,3914,1102
6252885,Counter-Strike Global Offensive,10.0,3690,54
93108463,Left 4 Dead 2,4.0,4085,6
45292137,Counter-Strike Global Offensive,10.0,4276,54
92393218,Endless Space,2.0,452,234
173649791,OMSI 2,5.0,4125,878
31887973,Counter-Strike,2.0,434,71
10599862,NBA 2K15,2.0,3041,791
58217836,Warframe,10.0,729,250
66615366,Borderlands 2,9.0,1149,127
58316550,Counter-Strike Source,10.0,1291,49
14465359,Wargame AirLand Battle,1.0,3844,328
155772849,Call of Duty Modern Warfare 3,6.0,4460,159
187463594,Dota 2,8.0,3467,52
139695479,DayZ,4.0,2205,36
70778973,The Elder Scrolls V Skyrim,4.0,1847,0
92600849,Call of Duty Modern Warfare 3,10.0,1247,159
120514307,Magic Duels,2.0,4656,474
53091150,Team Fortress 2,10.0,1778,51
209772097,Stranded Deep,1.0,3923,613
54826284,Might & Magic Heroes VI,10.0,1510,384
63157803,Dragon Age II,1.0,2548,621
60706503,Wolfenstein The New Order,10.0,2649,620
49462664,Resident Evil 5 / Biohazard 5,1.0,1642,867
70351792,Football Manager 2010,6.0,1075,329
7440594,Lost Planet 3,2.0,447,494
65173746,Arma 3,2.0,2894,142
110546832,Ace of Spades,2.0,4365,337
247686933,Unturned,10.0,2203,74
45411694,Valkyria Chronicles,1.0,1574,855
10856494,Counter-Strike Global Offensive,5.0,4403,54
36349097,Team Fortress 2,10.0,2994,51
91690667,Sid Meier's Civilization V,4.0,1682,120
291846968,Dota 2,10.0,287,52
96588736,Batman Arkham City GOTY,1.0,1741,27
143062096,Portal 2,7.0,2723,22
122620165,Counter-Strike Global Offensive,2.0,3057,54
143643478,Blackguards,6.0,1834,394
34281672,Borderlands 2,2.0,4487,127
194305157,Counter-Strike Global Offensive,10.0,3786,54
201793161,Football Manager 2015,10.0,4043,229
64319625,Call of Duty Black Ops,1.0,4152,135
216047087,Chivalry Medieval Warfare,3.0,1961,237
17567828,Total War SHOGUN 2,3.0,2726,192
195414910,Counter-Strike Global Offensive,3.0,902,54
92107940,Garry's Mod,4.0,10,68
262317184,War Thunder,1.0,3843,144
62985928,Mystery P.I. The Lottery Ticket,7.0,243,347
151015947,Garry's Mod,6.0,1585,68
20704366,Mass Effect,3.0,2820,171
93644606,Devil May Cry 4,1.0,506,528
77830706,Kerbal Space Program,5.0,568,239
63157803,Fallout New Vegas,4.0,2548,203
166863117,Just Cause 2,2.0,2468,19
177444568,Star Wars - Battlefront II,3.0,3104,463
240416489,Team Fortress 2,10.0,4476,51
84318201,Age of Empires II HD Edition,4.0,1296,44
38731746,Company of Heroes (New Steam Version),4.0,3528,437
181010210,Counter-Strike Global Offensive,5.0,1488,54
209623250,METAL GEAR RISING REVENGEANCE,10.0,4489,526
159677499,Company of Heroes (New Steam Version),2.0,840,437
79211079,H1Z1,4.0,2895,336
109598076,GunZ 2 The Second Duel,1.0,3689,495
163432200,Spore Creepy & Cute Parts Pack,3.0,4299,1311
42935819,Football Manager 2011,7.0,2132,230
186154929,Test Drive Unlimited 2,10.0,935,525
171315014,Unturned,1.0,2027,74
174386411,Warframe,10.0,1775,250
38317154,Counter-Strike Source,1.0,4098,49
46405162,Empire Total War,5.0,2944,106
95531306,Borderlands The Pre-Sequel,1.0,1301,243
162740609,Starbound,5.0,3331,118
88035166,Counter-Strike Global Offensive,1.0,1929,54
215721461,Gotham City Impostors Free To Play,10.0,4762,284
82961224,Serious Sam 3 BFE,9.0,4052,580
70408902,Borderlands 2,5.0,1459,127
30115594,Counter-Strike,10.0,530,71
19586574,Dynasty Warriors 8 - Empires,2.0,78,210
39319649,Stronghold 3,1.0,3251,152
187283749,Eldevin,9.0,211,331
84884010,Sid Meier's Civilization V,10.0,3250,120
60859695,Crypt of the NecroDancer,1.0,4731,922
12130111,Octodad Dadliest Catch,2.0,697,572
215208719,AdVenture Capitalist,4.0,3645,166
181212,Counter-Strike,10.0,1005,71
204679729,Counter-Strike Global Offensive,10.0,2970,54
45422636,Rome Total War,10.0,597,282
170491009,Team Fortress 2,7.0,82,51
65754991,The Witcher Enhanced Edition,3.0,2881,197
45353031,"Warhammer 40,000 Dawn of War II",5.0,4393,177
192277804,Dota 2,10.0,266,52
83770731,Baldur's Gate Enhanced Edition,1.0,3245,1055
303789064,Dota 2,10.0,3822,52
213775315,War Thunder,10.0,3921,144
94110492,Assassin's Creed IV Black Flag,2.0,2066,358
108560573,Sniper Ghost Warrior,9.0,93,225
42492910,Counter-Strike,10.0,4115,71
137837203,The Elder Scrolls V Skyrim,4.0,1227,0
107743243,Grand Theft Auto V,10.0,1996,4
225392937,AdVenture Capitalist,4.0,1863,166
110174573,Team Fortress 2,10.0,4646,51
82046939,Terraria,10.0,681,98
81943620,Batman Arkham City GOTY,1.0,4706,27
58297398,Total War ATTILA,2.0,3560,199
26729643,Rust,4.0,1112,157
39361297,Terraria,5.0,3804,98
50744279,XCOM Enemy Unknown,7.0,677,138
201600354,Unturned,10.0,1110,74
105384518,Project Zomboid,2.0,1007,707
95898619,Counter-Strike Source,10.0,75,49
196595568,Darkest Dungeon,1.0,4160,752
147879598,Scribblenauts Unlimited,1.0,4741,224
60549077,Toki Tori,3.0,4517,84
71335402,Dungeon Defenders,4.0,4557,105
146999982,No More Room in Hell,5.0,364,102
231029951,Unturned,10.0,348,74
161816812,Dota 2,9.0,3900,52
236434806,Star Conflict,1.0,427,479
22301321,Kerbal Space Program,3.0,1964,239
76420334,Counter-Strike Global Offensive,10.0,593,54
196059860,S.T.A.L.K.E.R. Clear Sky,3.0,2653,12
137610845,The Elder Scrolls V Skyrim,4.0,3430,0
66615366,Team Fortress 2,4.0,1149,51
187462398,The Elder Scrolls V Skyrim,2.0,1695,0
73564778,PROTOTYPE 2,2.0,2551,509
27171538,The Elder Scrolls V Skyrim,2.0,693,0
123461705,Counter-Strike,10.0,2111,71
206014489,Dead Island Riptide,2.0,927,684
295039588,Magic Duels,10.0,3096,474
14126086,Puzzle Quest,1.0,3263,842
48175931,Counter-Strike Global Offensive,2.0,3658,54
73453691,Football Manager 2012,10.0,4018,228
297517705,Unturned,2.0,327,74
170068207,Speedball 2 HD,7.0,3222,1147
44010163,Grand Theft Auto III,3.0,3903,403
104727643,Champions Online,5.0,1141,671
28472068,Dota 2,2.0,2489,52
129371925,Counter-Strike,2.0,2767,71
95181268,Company of Heroes 2,6.0,2636,137
148510973,Counter-Strike Global Offensive,5.0,65,54
98649241,Garry's Mod,4.0,637,68
82020006,Batman Arkham City GOTY,2.0,559,27
116831291,Dota 2,10.0,1526,52
197302530,Dota 2,10.0,2143,52
1950243,FINAL FANTASY VII,10.0,241,285
192772707,Counter-Strike Global Offensive,10.0,3095,54
114632006,Dota 2,10.0,915,52
130882834,Dota 2,10.0,3934,52
9180659,PAYDAY 2,4.0,825,109
238013546,Dota 2,10.0,715,52
77565315,Dota 2,2.0,4371,52
235185723,TERA,10.0,3572,432
10934310,Half-Life 2 Deathmatch,6.0,3802,164
16574348,Guns of Icarus Online,10.0,4025,306
125246281,Dota 2,10.0,2416,52
174652811,FreeStyle2 Street Basketball,10.0,2322,379
156379077,Kingdoms of Amalur Reckoning,3.0,3504,473
250238131,Mitos.is The Game,1.0,3043,256
198346312,Borderlands The Pre-Sequel,1.0,106,243
24632218,METAL GEAR SOLID V THE PHANTOM PAIN,4.0,4252,7
136493411,Team Fortress 2,10.0,3741,51
211270134,Counter-Strike Global Offensive,10.0,4457,54
101690993,Assassin's Creed III,3.0,558,172
64023574,Prototype,2.0,2904,16
175033323,Dota 2,9.0,192,52
40080833,Football Manager 2014,10.0,3077,252
232048969,Dota 2,10.0,3751,52
121808566,Serious Sam HD The Second Encounter,10.0,1300,278
57500988,The Last Remnant,10.0,3829,817
37827989,Battlefield Bad Company 2,5.0,533,107
64973908,Batman Arkham City,1.0,1519,123
109592594,Counter-Strike Global Offensive,10.0,2985,54
79942253,IL-2 Sturmovik Cliffs of Dover,10.0,4050,688
39622853,Grand Theft Auto IV,2.0,666,374
93126933,SimCity 4 Deluxe,10.0,3756,617
158136791,Dota 2,10.0,1966,52
28997716,Team Fortress 2,3.0,1804,51
170068207,Pixel Puzzles Japan,8.0,3222,113
36439985,Team Fortress 2,4.0,488,51
38049880,The Elder Scrolls V Skyrim,1.0,1196,0
206183065,No More Room in Hell,2.0,1613,102
83625754,Age of Empires Online,4.0,3206,611
159365538,Pro Evolution Soccer 2015,10.0,236,338
120106834,Napoleon Total War,7.0,786,150
67713900,Call of Duty Modern Warfare 3,2.0,1101,159
116912767,Call of Duty World at War,1.0,2317,461
44314169,The Witcher 2 Assassins of Kings Enhanced Edition,1.0,3915,193
148162764,Dota 2,10.0,878,52
194432540,Robocraft,5.0,3001,129
145243748,Garry's Mod,4.0,1341,68
48626533,Rocket League,10.0,3379,13
95380196,Call of Duty Black Ops II,7.0,3779,335
97883175,Stronghold 3,4.0,2117,152
53097340,Arma 3,10.0,4639,142
84045371,Counter-Strike Global Offensive,10.0,3511,54
212466515,Unturned,8.0,669,74
58768356,Portal,1.0,343,87
159850817,Sid Meier's Civilization V,10.0,1765,120
106147454,The Elder Scrolls V Skyrim,10.0,477,0
94269421,Mass Effect 2,1.0,1283,196
220568686,Counter-Strike Global Offensive,10.0,2015,54
66596291,Battlefield Bad Company 2,1.0,4422,107
41719717,Counter-Strike,10.0,3436,71
119211545,PAYDAY 2,10.0,967,109
241210827,ARK Survival Evolved,4.0,4258,50
24632218,Saints Row The Third,2.0,4252,10
258482885,Dota 2,1.0,1491,52
168244631,Lakeview Cabin Collection,1.0,4453,1339
224998865,Grand Theft Auto V,10.0,993,4
49228258,Grand Theft Auto IV,1.0,2988,374
56333620,Call of Duty Black Ops,3.0,442,135
27139623,Worms Reloaded,3.0,2716,339
44874005,Counter-Strike,4.0,1750,71
25337857,Left 4 Dead 2,2.0,1393,6
93275329,Portal 2,5.0,2061,22
185517910,Heroes & Generals,6.0,4130,108
156071982,Just Cause 2 Multiplayer Mod,2.0,2390,450
178168238,Undertale,7.0,446,442
51557405,The Testament of Sherlock Holmes,1.0,2178,469
62990992,Assassin's Creed II,1.0,2834,14
